"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","locality","collectionCode","catalogNumber","recordedBy","institutionCode","DB","b1test","name","BBarcode"
442145507,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.691111,47.551945,NA,1920,"4",25,"Germany","Baden: Rührberg bei Wyhlen (Lörrach), 500 m.","Blettaucoll","B 60 0128013 / 149251 / 91344","Lettau, G.","B","GBIF",93,"Opegrapha vermicellifera",NA
442145388,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.760278,47.994167,NA,1916,"4",17,"Germany","Baden: Mooswald bei Freiburg, gegen Opfingen","Blettaucoll","B 60 0050754 / 147048 / 90579","Lettau, G.","B","GBIF",104,"Opegrapha vermicellifera",NA
442145390,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.319445,50.979168,NA,1915,"8",26,"Germany","Thüringer Wald: Annatal - Drachenschlucht bei Eisenach","Blettaucoll","B 60 0050756 / 147052 / 90581","Lettau, G.","B","GBIF",80,"Opegrapha vermicellifera",NA
442145389,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.63,47.806667,NA,1914,"6",1,"Germany","Baden: Müllheimer Eichwald","Blettaucoll","B 60 0050755 / 147050 / 90580","Lettau, G.","B","GBIF",97,"Opegrapha vermicellifera",NA
442145399,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.908611,47.581944,NA,1911,"7",16,"Germany","Baden:  2) Wehratal-Hang unweit Ehwaldhütte, [Schwarzwald]","Blettaucoll","B 60 0050764a / 146412 / 90334","Lettau, G.","B","GBIF",98,"Opegrapha vermicellifera",NA
442145396,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695833,47.645557,NA,1911,"9",17,"Germany","Baden: 4) Sorrmatt-Tal bei Hauingen","Blettaucoll","B 60 0050762d / 146420 / 90337","Lettau, G.","B","GBIF",94,"Opegrapha vermicellifera",NA
442145398,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.789444,47.560276,NA,1911,"9",24,"Germany","Baden: 1) Hagenbacher Hof bei Lörrach","Blettaucoll","B 60 0050764 / 147056 / 90583","Lettau, G.","B","GBIF",99,"Opegrapha vermicellifera",NA
442145393,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1911,"10",12,"Germany","Baden: 1) Röttler Wald bei Haagen","Blettaucoll","B 60 0050762a / 152429 / 92607","Lettau, G.","B","GBIF",94,"Opegrapha vermicellifera",NA
442145394,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.761389,47.614723,NA,1911,"10",19,"Germany","Baden: 2) Wald Lörrach - Adelhausen","Blettaucoll","B 60 0050762b / 146753 / 90462","Lettau, G.","B","GBIF",93,"Opegrapha vermicellifera",NA
442145400,"8589cc8c-f762-11e1-a439-00145eb45e9a",11.265,50.685833,NA,1909,"5",2,"Germany","Thüringen: Werragrund bei Blankenburg, 300 m.","Blettaucoll","B 60 0050775 / 147058 / 90584","Lettau, G.","B","GBIF",79,"Opegrapha vermicellifera",NA
442145468,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.789444,50.756943,NA,1909,"5",16,"Germany","Thüringer Wald: Geratal oberhalb ""Dörrberger Hammer""","Blettaucoll","B 60 0112187 / 149174 / 91319","Lettau, G.","B","GBIF",67,"Opegrapha vermicellifera",NA
2449357615,"85739778-f762-11e1-a439-00145eb45e9a",5.8,45.3333,NA,1963,"4",16,"France","FRANCE, Dep. Isère: Grande Chartreuse, region of Dent de Crolles, between Les Meunières and Le Neyroud. Alt. 1200 m.","Lichen Herbarium Berlin","179366","H. Reznik","B","GBIF",65,"Parmelina quercina",NA
NA,NA,10.566667,47.583333,NA,1961,"18.6.1961",NA,NA,"Germany, Bavaria, Allgäu, Pfronten",NA,"M-0301698","A. Schröppel","MUNICH_HTL","MUNICH_HTL",56,"Parmelina quercina",NA
788526471,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",16.301111,49.070833,"Jihomoravsky kraj",1958,"4",6,"Czechia","Polánka","General","1283041","A. Vezda","LD","GBIF",87,"Parmelina quercina",NA
912724423,"828a3d8c-f762-11e1-a439-00145eb45e9a",10.265833,47.388883,NA,1956,"4",15,"Germany","Allgäu, Oberstdorf, bei der Talstation der Sesselbahn","Herbarium Senckenbergianum (FR) - Fungi","3905",NA,"FR","GBIF",65,"Parmelina quercina",NA
788525550,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.405833,47.515833,"Bayern",1956,"6",NA,"Germany","Oberjoch","General","1282081","E. Putzler","LD","GBIF",47,"Parmelina quercina",NA
2449366226,"85739778-f762-11e1-a439-00145eb45e9a",6.4333,50.2,NA,1956,"8",1,"Germany","DEUTSCHLAND: Eifel, Kr. Prüm, Rommersheim.","Lichen Herbarium Berlin","115579","V. J. Grummann","B","GBIF",76,"Parmelina quercina",NA
NA,NA,10.371929,47.506982,NA,1956,"9.1956",NA,"Deutschland","Allgäu, Hindelang",NA,NA,"A. Schröppel & J. Poelt","BERLIN_HTL","BERLIN_HTL",52,"Parmelina quercina",NA
2449363412,"85739778-f762-11e1-a439-00145eb45e9a",8.7833,46.1833,NA,1955,"8",3,"Switzerland","Schweiz, Tessin, Cardada.","Lichen Herbarium Berlin","118439","V. J. Grummann","B","GBIF",90,"Parmelina quercina",NA
912724427,"828a3d8c-f762-11e1-a439-00145eb45e9a",10.68055,47.536667,NA,1954,"4",29,"Austria","Nordtirol, Pinswang s, im Tal","Herbarium Senckenbergianum (FR) - Fungi","3903",NA,"FR","GBIF",63,"Parmelina quercina",NA
NA,NA,10.699994,47.516706,NA,1954,"30.4.1954",NA,NA,"Austria, Tyrol, Pinswang - Kniepass, Reutte-Aussfern",NA,"M-0301682","A. Schröppel","MUNICH_HTL","MUNICH_HTL",63,"Parmelina quercina",NA
788525433,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.275833,47.408611,"Bayern",1950,"8",2,"Germany","Oberstdorf","General","1281961","E. Putzler","LD","GBIF",65,"Parmelina quercina",NA
NA,NA,11.196753,48.888543,NA,1949,"1.4.1949",NA,NA,"Germany, Bavaria, Oberbayern, Kr. Wolfratshausen, at the roadside between Deichstetten and Schäftlarn",NA,"M-0301703","J. Poelt","MUNICH_HTL","MUNICH_HTL",80,"Parmelina quercina",NA
2449366328,"85739778-f762-11e1-a439-00145eb45e9a",10.3667,47.5,NA,1935,"7",30,"Germany","DEUTSCHLAND, Bayern: Allgäu, Fussweg Hinterstein-Bad Oberdorf.","Lichen Herbarium Berlin","118639","J. Hillmann in herb. V. J. Grummann","B","GBIF",49,"Parmelina quercina",NA
NA,NA,10.283333,47.516667,NA,1935,"4-Jul",NA,"GERMANY","DEUTSCHLAND, Bayern: Allgäu, Sonthofen.",NA,"118862","J. Hillmann in herb. V. J. Grummann","BERLIN_DB","BERLIN_DB",70,"Parmelina quercina",""
788526589,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",18.171667,48.558333,"Nitriansky kraj",1926,"8",NA,"Slovakia","Topolcany","General","1283161","J. Hruby","LD","GBIF",94,"Parmelina quercina",NA
NA,NA,8.064515,47.863391,NA,1926,"14-Jul",NA,"GERMANY","DEUTSCHLAND, Baden-Württemberg: Schwarzwald, Fahrstrasse zwischen dem Jugendheim (nahe dem Feldberger Hof) und Bärental. Alt. ca. 1050 m.",NA,"116042","J. Hillmann in herb. V. J. Grummann","BERLIN_DB","BERLIN_DB",57,"Parmelina quercina","B 60 0033509"
788526529,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.43963,49.09345,"Jihocesky kraj",1925,"5",NA,"Czechia","No locality information available","General","1283101","J. Hruby","LD","GBIF",77,"Parmelina quercina",NA
2449354286,"85739778-f762-11e1-a439-00145eb45e9a",17.3833,50.25,NA,1922,"4",15,"Czechia","Altvatergebirge [Hrubý Jeseník], bei Zuckmantel [Zlaté Hory], Ahornallee vorm Kreuzweg u. Mariahilf.","Lichen Herbarium Berlin","116151","V. J. Grummann","B","GBIF",59,"Parmelina quercina",NA
2449356359,"85739778-f762-11e1-a439-00145eb45e9a",17.3333,50.2833,NA,1921,"10",5,"Poland","Altvatergebirge [Hrubý Jeseník], Endersdorf [Gestwina].","Lichen Herbarium Berlin","119020","V. J. Grummann","B","GBIF",69,"Parmelina quercina",NA
442145686,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.947222,47.831665,NA,1912,"5",27,"Germany","Schwarzwald: Lisbühl bei Todtnau","Blettaucoll","B 60 0033491 / 146025 / 90172","Lettau, G.","B","GBIF",72,"Parmelina quercina",NA
442145689,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.670278,47.802776,NA,1912,"5",5,"Germany","[Schwarzwald] Baden: Strasse Badenweiler - Schweighof","Blettaucoll","B 60 0033495a / 150024 / 91661","Lettau, G.","B","GBIF",89,"Parmelina quercina",NA
442145692,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.941389,47.851665,NA,1912,"6",23,"Germany","[Schwarzwald] Baden: Todtnauberg, gegen Aftersteg","Blettaucoll","B 60 0033499 / 146029 / 90174","Lettau, G.","B","GBIF",58,"Parmelina quercina",NA
442145693,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.053611,47.859444,NA,1912,"7",28,"Germany","[Schwarzwald] Baden: Zeiger, beim Feldberg","Blettaucoll","B 60 0033499a / 150030 / 91663","Lettau, G.","B","GBIF",57,"Parmelina quercina",NA
788526413,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.23419,49.59218,"Plzensky kraj",1911,"8",17,"Czechia","No locality information available","General","1282981","G. Timkó","LD","GBIF",76,"Parmelina quercina",NA
442145696,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.9825,50.798054,NA,1910,"5",9,"Germany","Thüringen: 2) Dannheim","Blettaucoll","B 60 0033512a / 150032 / 91664","Lettau, G.","B","GBIF",77,"Parmelina quercina",NA
442145688,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.934166,47.698334,NA,1910,"8",29,"Germany","[Schwarzwald] Baden: Gersbach","Blettaucoll","B 60 0033495 / 146036 / 90176","Lettau, G.","B","GBIF",70,"Parmelina quercina",NA
442145694,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.914722,50.703056,NA,1908,"9",25,"Germany","Thüringen: Nahe Oberpörlitz, bei Ilmenau, 580 m.","Blettaucoll","B 60 0033500 / 146032 / 90175","Lettau, G.","B","GBIF",67,"Parmelina quercina",NA
442145805,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.916945,50.685833,NA,1908,"9",25,"Germany","Thüringen: 2) Ilmenau gegen Oberpörlitz, 520 m.","Blettaucoll","B 60 0128080b / 152724 / 92703","Lettau, G.","B","GBIF",70,"Parmelina quercina",NA
442145690,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.944445,50.838333,NA,1907,"5",26,"Germany","Thüringen:  1) Mühlburg bei Arnstadt, 360 m.","Blettaucoll","B 60 0033498 / 146027 / 90173","Lettau, G.","B","GBIF",80,"Parmelina quercina",NA
442145695,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.854167,50.7075,NA,1906,"9",7,"Germany","Thüringen: 1) Elgersburg gegen Geraberg","Blettaucoll","B 60 0033512 / 146038 / 90177","Lettau, G.","B","GBIF",63,"Parmelina quercina",NA
912724172,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.933333,50.883333,NA,1899,"9",30,"Poland","Riesengebirge, Jannowitz, an der alten Straße nach Kupferberg","Herbarium Senckenbergianum (FR) - Fungi","12241",NA,"FR","GBIF",62,"Parmelina quercina",NA
NA,NA,7.987557,51.95109,NA,1890,"1890",NA,"Deutschland","Warnadorf bei Dresden",NA,NA,"Auerswalde","BERLIN_HTL","BERLIN_HTL",93,"Parmelina quercina",NA
788525257,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",16.38088,51.07989,"Dolnoslaskie",1888,"7",16,"Poland","No locality information available","General","1281781","E. F. Dresler","LD","GBIF",81,"Parmelina quercina",NA
788526241,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",7.957778,45.831944,"Piemonte",1880,NA,NA,"Italy","Riva Valdobbia","General","1282801","A. Carestia","LD","GBIF",32,"Parmelina quercina",NA
788525668,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.598056,50.953889,"Thüringen",1879,"4",3,"Germany","Jena: Rautal","General","1282201","B. Jonsson","LD","GBIF",85,"Parmelina quercina",NA
788525724,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.568611,46.438333,"Friuli-Venezia Giulia",1879,"4",3,"Italy","Raibl [Cave del Predil]","General","1282261","B. Jonsson","LD","GBIF",52,"Parmelina quercina",NA
788525374,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.058611,52.396944,"Brandenburg",1877,"12",9,"Germany","Potsdam","General","1281901","G. Egeling","LD","GBIF",92,"Parmelina quercina",NA
929130,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.296944,54.865833,"Lolland",1871,"8",NA,"Denmark","Rosningen","General","1040226","E. Rostrup","LD","GBIF",82,"Parmelina quercina",NA
NA,NA,8.613056,50.229964,NA,1863,"2.1863",NA,"Deutschland","Bad Homburg",NA,NA,"Metzler","BERLIN_HTL","BERLIN_HTL",93,"Parmelina quercina",NA
NA,NA,8.533333,48.933333,NA,1862,"1862",NA,NA,"Germany, Baden-Württemberg, Mutschelbach",NA,"M-0301688","Bausch","MUNICH_HTL","MUNICH_HTL",98,"Parmelina quercina",NA
NA,NA,8.24656,48.725892,NA,1861,"1861",NA,NA,"Germany, Baden-Württemberg, Geroldsau",NA,"M-0301690","Bausch","MUNICH_HTL","MUNICH_HTL",93,"Parmelina quercina",NA
NA,NA,7.944946,48.473768,NA,1826,"1826",NA,NA,"Germany, Baden-Württemberg, Offenburg",NA,"M-0301689","Schimper","MUNICH_HTL","MUNICH_HTL",104,"Parmelina quercina",NA
912724460,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.089717,48.008333,NA,1967,"7",4,"Germany","Schwarzwald, Freiburg, bei St. Märgen","Herbarium Senckenbergianum (FR) - Fungi","8179",NA,"FR","GBIF",69,"Parmelia submontana",NA
NA,NA,10.566667,47.583333,NA,1963,"20.3.1963",NA,NA,"Germany, Bavaria, Lkr. Füssen, Pfronten",NA,"M-0301712","J. Poelt","MUNICH_HTL","MUNICH_HTL",56,"Parmelia submontana",NA
NA,NA,8.181628,48.642409,NA,1960,"Feb.",NA,"GERMANY","GERMANY, Baden-Württemberg: Nordschwarzwald, between Wittig and Omerskopf near Unterstmatt.",NA,"179341","H. Reznik","BERLIN_DB","BERLIN_DB",78,"Parmelia submontana","B 60 0190372"
NA,NA,9.3125,47.820833,NA,1958,"5.4.1958",NA,NA,"Germany, Baden-Württemberg, N of Heiligenberg near Überlingen",NA,"M-0301709","J. Poelt","MUNICH_HTL","MUNICH_HTL",83,"Parmelia submontana",NA
NA,NA,8.076086,47.665493,NA,1957,"14.8.1957",NA,NA,"Germany, Baden-Württemberg, near Rotzingen",NA,"M-0301710","H. & E. Walter","MUNICH_HTL","MUNICH_HTL",75,"Parmelia submontana",NA
NA,NA,8.937222,49.566111,NA,1956,"1. Okt.",NA,"GERMANY","DEUTSCHLAND, HESSEN. Krs. Erbach-Odenwald. Falkengesäß. Alt. 400 m.",NA,"25629","O. Behr","BERLIN_DB","BERLIN_DB",88,"Parmelia submontana",""
1632918385,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",16.38088,51.07989,"Dolnoslaskie",1951,"9",23,"Poland","No locality information available","General","1895391","Z. Tobolewski","LD","GBIF",81,"Parmelia submontana",NA
912724377,"828a3d8c-f762-11e1-a439-00145eb45e9a",16.336667,50.4625,NA,1951,"9",23,"Poland","Sudeten, Gory Stolowe (pow. klodzki), ad viam Karlow - Kudowa","Herbarium Senckenbergianum (FR) - Fungi","3884",NA,"FR","GBIF",54,"Parmelia submontana",NA
NA,NA,9.040833,49.470833,NA,1951,"2.9.1951",NA,"Deutschland","Katzenbuckel",NA,NA,"O. Behr","BERLIN_HTL","BERLIN_HTL",92,"Parmelia submontana",NA
1099060706,"7ba21c92-f762-11e1-a439-00145eb45e9a",15.946655,49.725594,NA,1931,NA,NA,"Czechia","Bohemia: Hlinsko, Plánavy.","BSMlichenscoll","M-0023644 / 551971 / 231222","Nádvornik, J.","SNSB-M","GBIF",63,"Parmelia submontana",NA
NA,NA,10.866974,50.233825,NA,1908,"21.7.1908",NA,"Deutschland","Tambach",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",81,"Parmelia submontana",NA
NA,NA,10.913748,50.701922,NA,1908,"2.10.1908",NA,"Deutschland","between Oberpörlitz and Röda",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",67,"Parmelia submontana",NA
NA,NA,10.369085,50.738829,NA,1908,"7.7.1908",NA,"Deutschland","Fambach",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",81,"Parmelia submontana",NA
442145731,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.726666,50.705833,NA,1907,"2",16,"Germany","Deutschland, Thüringer Wald. Um Oberhof, 750-800 m.","Blettaucoll","B 60 0034609 / 146255 / 90269","Lettau, G.","B","GBIF",56,"Parmelia submontana",NA
NA,NA,10.727163,50.704353,NA,1907,"16.2.1907",NA,"Deutschland","Oberhof",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",56,"Parmelia submontana",NA
152941286,"89579e3e-f762-11e1-a439-00145eb45e9a",15.078565,45.699754,NA,1800,"1",1,"Slovenia",NA,"FloVegSI-FLO","F776196","Batič F.","ULBF-AGR","GBIF",89,"Parmelia submontana",NA
NA,NA,8.973013,49.54795,NA,1961,"Oct.",NA,"GERMANY","GERMANY, Baden-Württemberg: Nordbaden, Odenwald, Gammelsbachtal valley between Beerfelden and Gammelsbach.",NA,"179385","H. Reznik","BERLIN_DB","BERLIN_DB",87,"Parmotrema perlatum","B 60 0190612"
2449355644,"85739778-f762-11e1-a439-00145eb45e9a",8.3833,48.7333,NA,1960,"11",28,"Germany","GERMANY, Baden-Württemberg: Nordschwarzwald, above Reichental.","Lichen Herbarium Berlin","179383","H. Reznik","B","GBIF",81,"Parmotrema perlatum",NA
NA,NA,14.686908,53.335089,NA,1956,"10.8.1956",NA,"Polen","Puszcza Bukowa",NA,NA,"K. Glanc","BERLIN_HTL","BERLIN_HTL",83,"Parmotrema perlatum",NA
NA,NA,9.188605,49.897008,NA,1955,"28.8.1955",NA,"Deutschland","Spessart, Dornau",NA,NA,"O. Behr","BERLIN_HTL","BERLIN_HTL",95,"Parmotrema perlatum",NA
NA,NA,9.206308,49.945945,NA,1955,"22.8.1955",NA,"Deutschland","Gailbach",NA,NA,"O. Behr","BERLIN_HTL","BERLIN_HTL",95,"Parmotrema perlatum",NA
NA,NA,9.337581,49.772063,NA,1955,"26.9.1955",NA,"Deutschland","Fechenbach",NA,NA,"O. Behr","BERLIN_HTL","BERLIN_HTL",93,"Parmotrema perlatum",NA
NA,NA,7.235232,49.433776,NA,1944,"16.4.1944",NA,"Deutschland","Dörrenbach",NA,NA,"E. Müller","BERLIN_HTL","BERLIN_HTL",87,"Parmotrema perlatum",NA
2237883549,"84d26682-f762-11e1-a439-00145eb45e9a",9.451133,54.84274,NA,1939,"8",17,"Denmark","Kollund",NA,"DMS-1019762","Ove Almborn",NA,"GBIF",79,"Parmotrema perlatum",NA
2237884095,"84d26682-f762-11e1-a439-00145eb45e9a",9.494762,54.859615,NA,1939,"8",17,"Denmark","Sønderhav",NA,"DMS-1019717","Ove Almborn",NA,"GBIF",80,"Parmotrema perlatum",NA
2238530935,"84d26682-f762-11e1-a439-00145eb45e9a",9.421356,54.83648,NA,1939,"8",17,"Denmark","Kollund Skov",NA,"DMS-9235539","Ulrik Søchting",NA,"GBIF",79,"Parmotrema perlatum",NA
2449365364,"85739778-f762-11e1-a439-00145eb45e9a",7.6717,47.6333,NA,1929,"7",4,"Germany","DEUTSCHLAND, Baden-Württemberg: Haagen bei Lörrach, Röttler Wald.","Lichen Herbarium Berlin","118854","V. J. Grummann","B","GBIF",94,"Parmotrema perlatum",NA
NA,NA,7.803333,50.044167,NA,1922,"6.1922",NA,"Deutschland","Lorch am Rhein",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",86,"Parmotrema perlatum",NA
NA,NA,7.927965,47.553986,NA,1915,"27.6.1915",NA,"Deutschland","Säckingen",NA,NA,"G. Lettau","BERLIN_HTL","BERLIN_HTL",96,"Parmotrema perlatum",NA
442145837,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695556,47.643612,NA,1914,"4",12,"Germany","Baden: Wald südlich Brombach (bei Lörrach), 300-400 m.","Blettaucoll","B 60 0035573 / 146168 / 90230","Lettau, G.","B","GBIF",94,"Parmotrema perlatum",NA
442145875,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.649722,47.657501,NA,1914,"11",22,"Germany","Baden: Wald oberhalb Wittlingen bei Lörrach","Blettaucoll","B 60 0036984 / 149575 / 91467","Lettau, G.","B","GBIF",97,"Parmotrema perlatum",NA
NA,NA,7.991396,47.917493,NA,1903,"1903",NA,"Deutschland","Zastler",NA,NA,"A. Lösch","BERLIN_HTL","BERLIN_HTL",82,"Parmotrema perlatum",NA
NA,NA,11.431423,48.103393,NA,1897,"17.4.1897",NA,"Deutschland","Planegg",NA,NA,"Arnold","BERLIN_HTL","BERLIN_HTL",80,"Parmotrema perlatum",NA
1253518797,"858c1c6c-f762-11e1-a439-00145eb45e9a",11.454205,47.98925,NA,1895,"4",11,"Germany","[München] Ebenhausen.","BSMlichfungicoll","M-0042685 / 22388 / 14223","Schnabl, J.N.","SNSB-M","GBIF",76,"Parmotrema perlatum",NA
NA,NA,8.683733,49.404123,NA,1857,"1857",NA,NA,"Germany, Baden-Württemberg, Heidelberg",NA,"M-0301715","W. Ahles","MUNICH_HTL","MUNICH_HTL",101,"Parmotrema reticulatum",NA
788850745,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.483611,54.984167,"Møn",1946,"7",12,"Denmark","Magleby","General","1633208","Ove Almborn","LD","GBIF",82,"Pertusaria hymenea",NA
788850822,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.355278,54.756667,"Lolland",1946,"7",17,"Denmark","Christianssæde","General","1633336","Ove Almborn","LD","GBIF",82,"Pertusaria hymenea",NA
788855236,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.495783,54.867183,"Jylland",1946,"7",20,"Denmark","Hønsnap Skov","General","1640184","Ove Almborn","LD","GBIF",80,"Pertusaria hymenea",NA
2237905180,"84d26682-f762-11e1-a439-00145eb45e9a",11.81666,54.78333,NA,1943,"5",27,"Denmark","Fuglsang Storskov",NA,"DMS-1039611","Mogens Skytte Christiansen",NA,"GBIF",81,"Pertusaria hymenea",NA
788853441,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.594444,54.921944,"Jylland",1939,"8",15,"Denmark","Gråsten","General","1637496","Ove Almborn","LD","GBIF",81,"Pertusaria hymenea",NA
788854802,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.518333,54.999167,"Møn",1939,"8",6,"Denmark","Liselund","General","1639544","Ove Almborn","LD","GBIF",78,"Pertusaria hymenea",NA
NA,NA,10.755049,54.02762,NA,1935,"9.6.1935",NA,"Deutschland","Scharbeutz",NA,NA,"Erichsen","BERLIN_HTL","BERLIN_HTL",84,"Pertusaria hymenea",NA
442146148,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.928333,47.71389,NA,1922,"5",25,"Germany","Schwarzwald: Wald am ""Rohrenkopf"" bei Gersbach (Wiesental), 1100 m.","Blettaucoll","B 60 0038300 / 149685 / 91509","Lettau, G.","B","GBIF",65,"Pertusaria hymenea",NA
442146151,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.017777,48.063332,NA,1921,"8",17,"Germany","Schwarzwald: Thomashütte am Kandel, 1070 m.","Blettaucoll","B 60 0038303 / 149691 / 91512","Lettau, G.","B","GBIF",62,"Pertusaria hymenea",NA
442146147,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.970834,50.521389,NA,1915,"8",10,"Germany","Thüringer Wald: 4) Masserberg - Goldisthal.","Blettaucoll","B 60 0038299b / 150709 / 91920","Lettau, G.","B","GBIF",62,"Pertusaria hymenea",NA
442146149,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.838056,47.823334,NA,1911,"5",28,"Germany","[Schwarzwald] Baden: Belchen, Südabhang","Blettaucoll","B 60 0038301 / 149687 / 91510","Lettau, G.","B","GBIF",61,"Pertusaria hymenea",NA
442146181,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1911,"9",17,"Germany","Baden: ""R"" Röttler Wald (Lörrach), unweit Rechberger Hof","Blettaucoll","B 60 0038887a / 152359 / 92579","Lettau, G.","B","GBIF",94,"Pertusaria hymenea",NA
442146145,"8589cc8c-f762-11e1-a439-00145eb45e9a",11.004723,50.519722,NA,1908,"5",27,"Germany","Thüringer Wald: 1) Oberhalb Goldisthal (Spenglershütte), 650-700 m.","Blettaucoll","B 60 0038299 / 149682 / 91508","Lettau, G.","B","GBIF",62,"Pertusaria hymenea",NA
442146146,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.792222,50.679722,NA,1908,"6",7,"Germany","Thüringer Wald: 2) Oberhalb Bahnhof Gehlberg, 650 m.","Blettaucoll","B 60 0038299a / 150707 / 91919","Lettau, G.","B","GBIF",62,"Pertusaria hymenea",NA
442146144,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.753612,49.443333,NA,1904,"3",14,"Germany","Baden: Oberhalb Peterstal bei Heidelberg, 350 m.","Blettaucoll","B 60 0038298 / 149680 / 91507","Lettau, G.","B","GBIF",90,"Pertusaria hymenea",NA
442146150,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.850278,47.996113,NA,1902,"8",5,"Germany","[Schwarzwald] Baden: Zastler bei Freiburg im Breisgau, 800 m.","Blettaucoll","B 60 0038302 / 149689 / 91511","Lettau, G.","B","GBIF",99,"Pertusaria hymenea",NA
NA,NA,8.559562,51.551091,NA,1863,"4.1863",NA,"Deutschland","Büren",NA,NA,"Lahm","BERLIN_HTL","BERLIN_HTL",84,"Pertusaria hymenea",NA
NA,NA,7.745211,51.910741,NA,1863,"1863",NA,"Deutschland","Wolbecker Tiergarten",NA,NA,"Nitschke","BERLIN_HTL","BERLIN_HTL",93,"Pertusaria hymenea",NA
NA,NA,7,51.5,NA,1859,"1859",NA,"Deutschland","",NA,NA,"C. Beckhaus","BERLIN_HTL","BERLIN_HTL",100,"Pertusaria hymenea",NA
442146223,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1910,"5",8,"Germany","Baden: Röttler Wald, nahe beim Röttler Schloss","Blettaucoll","B 60 0069793 / 147411 / 90720","Lettau, G.","B","GBIF",94,"Pertusaria trachythallina",NA
NA,NA,11.583333,48.15,NA,1879,"1879",NA,"Deutschland","München",NA,NA,"Arnold","BERLIN_HTL","BERLIN_HTL",80,"Pertusaria trachythallina",NA
NA,NA,11.196753,48.888543,NA,1868,"1868",NA,"Deutschland","Eichstätt",NA,NA,"Arnold","BERLIN_HTL","BERLIN_HTL",80,"Pertusaria trachythallina",NA
NA,NA,8.683733,49.404123,NA,1857,"1857",NA,"Deutschland","Heidelberg",NA,NA,"von Zwackh","BERLIN_HTL","BERLIN_HTL",101,"Pertusaria trachythallina",NA
NA,NA,9.341387,49.863291,NA,1953,"6. Okt.",NA,"GERMANY","DEUTSCHLAND, BADEN. Spessart. Dammbachtal: feuchter Laubwald. Alt. 250 m.",NA,"24109","O. Behr","BERLIN_DB","BERLIN_DB",87,"Porina leptalea",NA
