"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","DB","BBarcode","b1test","name"
1978636928,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.49055,50.893883,NA,2011,"7",11,"Czechia","31860",NA,"FR","Wald zwischen Rybriste und Kujov","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,68,"Flavoparmelia caperata"
911958308,"828a3d8c-f762-11e1-a439-00145eb45e9a",22.8,49.13055,NA,2011,"7",21,"Poland","35643",NA,"FR","Bieszczady (Ostbeskiden), nördlich von Tarnawa, verlassene Siedlung","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,57,"Flavoparmelia caperata"
911958187,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.280283,50.92445,NA,2011,"10",17,"Poland","31769",NA,"FR","Lubanski, Meffersdorf","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,65,"Flavoparmelia caperata"
911958273,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.599167,51.93195,NA,2010,"6",12,"Germany","29969",NA,"FR","Niederlausitz, bei Atterwasch","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,91,"Flavoparmelia caperata"
1099934171,"858c1c6c-f762-11e1-a439-00145eb45e9a",11.367416,47.925297,NA,2010,"9",10,"Germany","M-0045797 / 586067 / 256901","Cezanne, R.","SNSB-M","Gehöft ""Schwabbruck"" ostnordösatlich von Weipertshausen 650 m üNN auf Flavoparmelia caperata, am Stammgrund von alter Eiche TK 8034-3 Bayern Deutschland","BSMlichfungicoll","GBIF",NA,79,"Flavoparmelia caperata"
1060402027,"61a9ca38-b62f-11e2-afcb-00145eb45e9a",8.4,49,NA,2009,"5",19,"Germany","KR-M-0003485 / 568448 / 94000",NA,"SMNK","Heide, 'Alter Flugplatz', Neureut","SMNKfungicoll","GBIF",NA,105,"Flavoparmelia caperata"
1930157444,"d415c253-4d61-4459-9d25-4015b9084fb0",15.5686,47.2153,"Styria",2009,"8",23,"Austria","03303822","J. Hafellner","NY","Steiermark (=Styria), Eastern Alps, Styrian Fringe Mountains, Grazer Bergland, Raabklamm, 4.6 km west of the centre of Weiz, 600 m northeast of Gutenberg, orographically left side of the gorge. (grid number 8759/3)","NY","GBIF",NA,66,"Flavoparmelia caperata"
911958255,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.93945,50.638883,NA,2009,"10",12,"Germany","27890",NA,"FR","Ehrenfriedersdorf, Stadtwald, Lärchenbestand am ""kalten Feld""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,62,"Flavoparmelia caperata"
911958134,"828a3d8c-f762-11e1-a439-00145eb45e9a",5.307783,46.32195,NA,2005,"7",11,"France","22283",NA,"FR","Bourg en Bresse, ca. 16 km N, Rastplatz an der Straße N 83 von NE in Richtung Lyon","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,109,"Flavoparmelia caperata"
152926181,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745359,46.299628,"Gorenjska",2003,"1",29,"Slovenia","F955189","Mrak T.","ULBF-AGR","Ukanc","FloVegSI-FLO","GBIF",NA,25,"Flavoparmelia caperata"
1935689180,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.87583,47.25917,NA,2003,"4",18,"Austria","0042578","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau, am Unterlauf des Kroisbaches zwischen Schönaudorf und der Einmündung in die Pöllauer Safen [360 m, 8761/1 (47°15'33""N, 15°52'33""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,82,"Flavoparmelia caperata"
1935689182,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.84167,47.25556,NA,2003,"4",18,"Austria","0042491","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Lehen, Föhrenwald WSW vom Ghf. Schrank [640 m, 8761/1 (47°15'20""N, 15°50'30""E ±250 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Flavoparmelia caperata"
1935689202,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83389,47.30639,NA,2003,"4",1,"Austria","0043171","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Aupark ca. 400 m N von Schloss Pöllau [425 m, 8661/3 (47°18'23""N, 15°50'02""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO","GBIF",NA,72,"Flavoparmelia caperata"
1935689187,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.87917,47.28056,NA,2003,"5",17,"Austria","0042458","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Söllnerdorf ca. 1 km NNW Winzendorf, zwischen der Hochstraße nach Pöllauberg und den Kartteichen [405 m, 8761/1 (47°16'50""N, 15°52'45""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,82,"Flavoparmelia caperata"
1935689191,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.85694,47.28333,NA,2003,"5",17,"Austria","0042622","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau bei Pöllau, Bereich zwischen der Ortschaft Tutten und er Landesstraße nach Pöllau [415 m, 8761/1 (47°17'00""N, 15°51'25""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Flavoparmelia caperata"
1935689192,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.87222,47.26944,NA,2003,"5",17,"Austria","0042528","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau bei Pöllau, am Ufer der Pöllauer Safen, ca. 1,1 km NNE Schönaudorf bis zur Gemeindegrenze zwischen Schönegg und Dienersdorf [350 m, 8761/1 (47°16'10""N, 15°52'20""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Flavoparmelia caperata"
1935689193,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83194,47.30278,NA,2003,"5",16,"Austria","0043094","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Schlosspark unmitelbar WSW von Schloss Pöllau [430 m, 8660/4 (47°18'10""N, 15°49'55""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO","GBIF",NA,76,"Flavoparmelia caperata"
1935689195,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.8125,47.30694,NA,2003,"5",10,"Austria","0042719","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, an der Straße von Pöllau zum Gehöft Wirtpoldl, ca. 300 m NE vom Schloss Lehenshofen [480 m, 8660/4 (47°18'25""N, 15°48'45""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO","GBIF",NA,76,"Flavoparmelia caperata"
1935689198,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.79472,47.29611,NA,2003,"5",9,"Austria","0042826","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, Haregg, ca. 70 m E des Gehöftes Heil [670 m, 8760/2 (47°17'46""N, 15°47'41""E ±100 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO","GBIF",NA,76,"Flavoparmelia caperata"
1935689200,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.825,47.30139,NA,2003,"5",10,"Austria","0043190","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, an der Straße nach In der Eben, Straßenknick nach N ca. 500 m W des dicht verbauten Siedlungsgebietes von Pöllau, ca 1 km E des Gutes Lehenshofen [460 m, 8660/4 (47°18'05""N, 15°49'30""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO","GBIF",NA,76,"Flavoparmelia caperata"
1935689206,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.79944,47.33694,NA,2003,"5",1,"Austria","0042642","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Sonnhofen, Köppelreith, Sternbauerkogel, Kugelbuche, ca. 230 m NW des Sternbauerkogels [707 m, 8660/4 (47°20'13""N, 15°47'58""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,63,"Flavoparmelia caperata"
1935689208,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.77083,47.30833,NA,2003,"5",10,"Austria","0042805","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, Oberer Rabenwald, In der Eben, ca. 200 m S bis 500 m W von Mauerhöf [740 m, 8660/4 (47°18'30""N, 15°46'15""E ±800 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO","GBIF",NA,62,"Flavoparmelia caperata"
1935689213,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.81944,47.34167,NA,2003,"5",1,"Austria","0043289","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Sonnhofen, Prätis, ca. 700 m WSW unterhalb Straßhöf, ca. 300 m NNE des Sägewerkes, am Oberen Rand des Waldes [570 m, 8660/4 (47°20'30""N, 15°49'10""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,63,"Flavoparmelia caperata"
1935689219,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.84444,47.29861,NA,2003,"5",16,"Austria","0043236","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllauberg, ""Bergwald"", ca. 550 m E bis SE des Ortskernes von Pöllau [440 m, 8761/1 (47°17'55""N, 15°50'40""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllauberg]","Herbarium GJO","GBIF",NA,72,"Flavoparmelia caperata"
1935689201,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.86944,47.275,NA,2003,"6",4,"Austria","0042513","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau bei Pöllau, an der Außenseite des Teichdammes [8761/1 (47°16'30""N, 15°52'10""E ±250 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Flavoparmelia caperata"
991891085,"61a9ca38-b62f-11e2-afcb-00145eb45e9a",12.9,47.6,NA,2003,"6",22,"Germany","KR-M-0002377 / 481625 / 8304",NA,"SMNK","Soleleitungsweg, ca 500m östl. des Berggasthofes ""Zipfhäusl""","SMNKfungicoll","GBIF",NA,59,"Flavoparmelia caperata"
1657181321,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.60278,46.40278,NA,2003,"7",2,"Slovenia","000315501","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, Koritinca valley NNE of Bovec, by the village Log pod Margartom, NE of Spodnji Log","Herbarium GZU","GBIF",NA,68,"Flavoparmelia caperata"
1657181326,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.65833,46.31667,NA,2003,"7",6,"Slovenia","000315473","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, Lepena valley SSW of Soča (E of Bovec), on the riverbank of Lepenca","Herbarium GZU","GBIF",NA,64,"Flavoparmelia caperata"
1657181333,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.63472,46.36944,NA,2003,"7",4,"Slovenia","000315520","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, Bavšica valley NE of Bovec, E of Zgornja Bavšica","Herbarium GZU","GBIF",NA,64,"Flavoparmelia caperata"
1657181336,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.63333,46.41389,NA,2003,"7",31,"Slovenia","000315441","Mayrhofer,Helmut, Jensen,M. & Trembley,M.","GZU","[Primorska] Southern Alps, Julian Alps, Koritnica valley NE of the village Log pod Mangartom","Herbarium GZU","GBIF",NA,53,"Flavoparmelia caperata"
1657181430,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.55556,46.31944,NA,2003,"7",4,"Slovenia","000325441","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, Cezsoča S of Bovec, SE above the village","Herbarium GZU","GBIF",NA,82,"Flavoparmelia caperata"
911958095,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.553883,46.3375,NA,2003,"8",1,"Slovenia","23801",NA,"FR","Julische Alpen, Bovec, Ortslage","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,66,"Flavoparmelia caperata"
911958181,"828a3d8c-f762-11e1-a439-00145eb45e9a",6.99805,46.101667,NA,2000,"8",19,"Switzerland","17922",NA,"FR","Le Tretien, im Ort","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,32,"Flavoparmelia caperata"
1212103185,"85739778-f762-11e1-a439-00145eb45e9a",20.5667,47.9333,NA,1998,"8",3,"Hungary","56080","H. Sipman","B","HUNGARY, Bükk mountains. Kom. Borsod-Abaúj-Zemplén, Kerékköto S Sós-teto, 2 km NNE of Cserépváralja, steep, SW-exposed slope with light oak forest (Genisto pilosae-Quercetum) and siliceous rock outcrops, DU 61, alt. 200-300 m.","Lichen Herbarium Berlin","GBIF",NA,94,"Flavoparmelia caperata"
152925126,"89579e3e-f762-11e1-a439-00145eb45e9a",14.411987,45.699727,"Notranjska",1998,"10",25,"Slovenia","F1010876","Pruegger J., Surina B.","ULBF-AGR","Snežnik","FloVegSI-FLO","GBIF",NA,70,"Flavoparmelia caperata"
152925122,"89579e3e-f762-11e1-a439-00145eb45e9a",14.578631,45.699733,"Notranjska",1997,"10",3,"Slovenia","F1010872","Pruegger J., Suppan U., Mayrhofer H., Batič F.","ULBF-AGR","Babno polje","FloVegSI-FLO","GBIF",NA,71,"Flavoparmelia caperata"
152925748,"89579e3e-f762-11e1-a439-00145eb45e9a",13.912012,46.199647,NA,1996,"5",24,"Slovenia","F780107","Primožič K.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,85,"Flavoparmelia caperata"
152925749,"89579e3e-f762-11e1-a439-00145eb45e9a",13.912003,46.299635,NA,1996,"5",24,"Slovenia","F780117","Primožič K.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,69,"Flavoparmelia caperata"
152925751,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745368,46.19964,NA,1996,"7",25,"Slovenia","F780144","Primožič K.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,111,"Flavoparmelia caperata"
1099934174,"858c1c6c-f762-11e1-a439-00145eb45e9a",14,48.25,NA,1996,"9",4,"Austria","M-0044986 / 477041 / 174560","Aptroot, A. (no. 39931)","SNSB-M","Oberösterreich, Schlögener Schlinge along the Donau, halfway between Linz and Passau. alt. c. 400 m on Quercus on Flavoparmelia caperata","BSMlichfungicoll","GBIF",NA,86,"Flavoparmelia caperata"
152925741,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745376,46.099652,NA,1995,"5",10,"Slovenia","F779745","Pruegger J.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,93,"Flavoparmelia caperata"
152925734,"89579e3e-f762-11e1-a439-00145eb45e9a",14.911842,46.59964,NA,1995,"9",27,"Slovenia","F778999","Mayrhofer H., Suppan U.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,58,"Flavoparmelia caperata"
152925738,"89579e3e-f762-11e1-a439-00145eb45e9a",15.578428,46.499681,NA,1995,"11",2,"Slovenia","F779282","Mayrhofer H.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,67,"Flavoparmelia caperata"
1099934148,"858c1c6c-f762-11e1-a439-00145eb45e9a",15.883333,46.966667,NA,1994,"3",24,"Austria","M-0043883 / 10775 / 6789","Hafellner, J. (no. 49095)","SNSB-M","Austria. Steiermark Prov., Oststeirisches Hügelland, c. 5 km NW of Feldbach on the ridge between Edelsbach and Wetzeldorf. 46°59'N 15°51'E. Alt. 400 m.","BSMlichfungicoll","GBIF",NA,88,"Flavoparmelia caperata"
152925683,"89579e3e-f762-11e1-a439-00145eb45e9a",15.24513,46.599655,NA,1993,"4",6,"Slovenia","F775013","Koch M., Mayrhofer H., Unger E.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,85,"Flavoparmelia caperata"
152925707,"89579e3e-f762-11e1-a439-00145eb45e9a",15.578437,46.399693,NA,1992,"5",12,"Slovenia","F776528","Batič F., Kruhar B.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,94,"Flavoparmelia caperata"
152925690,"89579e3e-f762-11e1-a439-00145eb45e9a",15.411775,46.599662,NA,1992,"10",23,"Slovenia","F775415","Koch M., Koch E.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,71,"Flavoparmelia caperata"
1717230906,"8e93fad0-a705-11dc-80be-b8a03c50a862",22.68,54.33,"warmińsko-mazurskie",1991,"7",27,"Poland",NA,"M. Wojciechowska-Gutowska","UoB-IB","Osada Leśna",NA,"GBIF",NA,59,"Flavoparmelia caperata"
911958183,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.21445,48.666667,NA,1991,"9",21,"Germany","18316",NA,"FR","Filderstadt-Bernhausen, an der Straße nach Bolanden","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,89,"Flavoparmelia caperata"
152925700,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745426,45.499723,NA,1990,"1",17,"Slovenia","F776000","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,132,"Flavoparmelia caperata"
152925701,"89579e3e-f762-11e1-a439-00145eb45e9a",13.91207,45.49973,NA,1990,"1",17,"Slovenia","F776010","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,127,"Flavoparmelia caperata"
1099934160,"858c1c6c-f762-11e1-a439-00145eb45e9a",16.333334,47.5,NA,1990,"4",7,"Austria","M-0044764 / 9265 / 5838","Hafellner, J. (no. 24738)","SNSB-M","Austria. Burgenland: Südburgenland, Kleinfedenberg E of Deutsch-Kaltenbrunn, in a forest c. 0.5 km SE of the road towards Fedenberg. MTB 8962/2. Alt. c. 350 m. In a Quercus-Pinus forest, on Q. robur.","BSMlichfungicoll","GBIF",NA,84,"Flavoparmelia caperata"
NA,NA,13.026685,47.692,NA,1989,"17. sept.",NA,"GERMANY","38723","H. Sipman","BERLIN_DB","GERMANY, BAYERN. Berchtesgaden, Marktschellenberg. Alt. 750 m. Along trail to Salzburger Hochthron, on Hochbartkogel. E-facing slope with remnants of old Fagus-forest, Picea and Abies.",NA,"BERLIN_DB","",68,"Flavoparmelia caperata"
152925686,"89579e3e-f762-11e1-a439-00145eb45e9a",13.745393,45.899676,NA,1988,"5",8,"Slovenia","F775256","Hočevar S.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,132,"Flavoparmelia caperata"
1099000544,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.58333,48.133339,NA,1988,"7",23,"Germany","M-0161783 / 468711 / 188225","Deuter, H. (no. 0199)","SNSB-M","Germany, Bavaria, Upper Bavaria, München, Landkreis Bertesgaden, direkt am Hintersee (nördlich).","BSMlichenscoll","GBIF",NA,80,"Flavoparmelia caperata"
152925699,"89579e3e-f762-11e1-a439-00145eb45e9a",15.245148,46.399678,NA,1987,"9",23,"Slovenia","F775981","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,60,"Flavoparmelia caperata"
1099934155,"858c1c6c-f762-11e1-a439-00145eb45e9a",11.573889,48.138889,NA,1986,"5",7,"Germany","M-0044761 / 14549 / 9238","Schwaiger, J. (no. 1466)","SNSB-M","Oberbayern: Forstenrieder Park, südlich München; MTB 7934. Bestandseinteilung der Forsteinrichtung: III 03 f. Am Stamm von Quercus robur (ø ca. 95 cm). ca. 600 m","BSMlichfungicoll","GBIF",NA,80,"Flavoparmelia caperata"
152925697,"89579e3e-f762-11e1-a439-00145eb45e9a",14.245309,46.099672,NA,1986,"10",15,"Slovenia","F775837","Batič F.","ULBF-AGR",NA,"FloVegSI-FLO","GBIF",NA,79,"Flavoparmelia caperata"
1099934166,"858c1c6c-f762-11e1-a439-00145eb45e9a",8.271944,49.997776,NA,1985,"10",9,"Germany","M-0044779 / 140532 / 87727","John, V. (no. 5967)","SNSB-M","Bundesrepublik Deutschland  Rheinland-Pfalz TK 25: 6610/211 Neuwoog-Damm im U.S. Depot Miesau, 235 m  Quercus robur","BSMlichfungicoll","GBIF",NA,96,"Flavoparmelia caperata"
1099934169,"858c1c6c-f762-11e1-a439-00145eb45e9a",12.990833,47.59639,NA,1984,"4",5,"Germany","M-0044759 / 3125 / 1981","Wunder, H. (no. 2235)","SNSB-M","Deutschland, Bayern: Landkreis Berchtesgadener Land Uferpromenade von St. Bartholomä am Königssee MTB 8443 (rechts) 7320 (hoch) 6810 ca. 605 m NN","BSMlichfungicoll","GBIF",NA,75,"Flavoparmelia caperata"
2449356212,"85739778-f762-11e1-a439-00145eb45e9a",6.5667,47.8333,NA,1983,"9",7,"France","115024","Frahm, Hakelier, Huerlimann","B","FRANKREICH, Dep. Haute Saône: Faucogney, Mauern und Baumstämme im Ortskern ca. 400 mü. NN.  und Porphyrfelsklippen östlich des Ortes ca. 450 m ü.NN.","Lichen Herbarium Berlin","GBIF",NA,89,"Flavoparmelia caperata"
2270741426,"98bceab6-3c3e-4163-945d-6ca10576ebf1",8.6,46.316667,"Tessin",1978,"7",18,"Switzerland","528948","T.H. Nash III","ASU","Maggia Valley between Cevio Vecchio and Ospedelo",NA,"GBIF",NA,83,"Flavoparmelia caperata"
2270742792,"98bceab6-3c3e-4163-945d-6ca10576ebf1",8.733333,46.233333,"Tessin",1978,"7",18,"Switzerland","528765","T.H. Nash III","ASU","Maggia Valley just NW of Gorderio, along roadside",NA,"GBIF",NA,94,"Flavoparmelia caperata"
2449365682,"85739778-f762-11e1-a439-00145eb45e9a",12.5083,46.9967,NA,1977,"3",22,"Austria","183140","A. Buschardt","B","AUSTRIA, Osttirol: Virgental, S-facing slopes about 1,5 km W of Matrei. Alt. ca. 1000 m.","Lichen Herbarium Berlin","GBIF",NA,39,"Flavoparmelia caperata"
2449356669,"85739778-f762-11e1-a439-00145eb45e9a",10.52,46.6967,NA,1976,"7",3,"Italy","181706","A. Buschardt","B","ITALY, Trentino/Südtirol: Vinschgau (Val Venostana), dry slopes above Schleis. Alt. 1100-1200 m.","Lichen Herbarium Berlin","GBIF",NA,60,"Flavoparmelia caperata"
2449367671,"85739778-f762-11e1-a439-00145eb45e9a",12.425,47.0083,NA,1975,"5",17,"Austria","182504","A. Buschardt","B","AUSTRIA, Osttirol: Virgental, S-facing rocky slopes about 1,5 km W of Obermauer near Virgen. Alt. ca. 1350 m.","Lichen Herbarium Berlin","GBIF",NA,14,"Flavoparmelia caperata"
2449353670,"85739778-f762-11e1-a439-00145eb45e9a",10.2667,46.2833,NA,1975,"7",1,"Italy","181527","A. Buschardt","B","ITALY, Sondrio: Valtellina (Veltlin), dry rocky slopes at Cast. Visconti between Grosotto and Grosio. Alt. ca. 650 m.","Lichen Herbarium Berlin","GBIF",NA,84,"Flavoparmelia caperata"
2449364675,"85739778-f762-11e1-a439-00145eb45e9a",10.5583,46.6783,NA,1974,"7",27,"Italy","180992","A. Buschardt","B","ITALY, Trentino/Südtirol: Vinschgau (Val Venostana), Tartscher Bichl. Alt. ca. 1000 m.","Lichen Herbarium Berlin","GBIF",NA,58,"Flavoparmelia caperata"
NA,NA,7.831535,48.010066,NA,1972,"13. Okt.",NA,"GERMANY","115027","J.-P. Frahm","BERLIN_DB","DEUTSCHLAND, Baden-Württemberg: Schwarzwald, Mooswald bei Freiburg.",NA,"BERLIN_DB","B 60 0174180",105,"Flavoparmelia caperata"
788558377,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.599722,48.762222,"Baden-Württemberg",1971,"3",14,"Germany","1315609","Felix Schumm","LD","Adelberg","General","GBIF",NA,88,"Flavoparmelia caperata"
1212105178,"85739778-f762-11e1-a439-00145eb45e9a",10.7667,46.6333,NA,1970,"3",26,"Italy","190627","A. Buschardt","B","ITALY, Trentino/Südtirol: Vinschgau (Val Venostana), Schlanders. Alt. ca. 920 m.","Lichen Herbarium Berlin","GBIF",NA,49,"Flavoparmelia caperata"
911958044,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.007217,50.130283,NA,1970,"3",28,"Germany","8013",NA,"FR","Taunus, Ramschied, ca. 3 km w, am Polsberg, ca. 200 m e der Riesenmühle an der Wispertalstraße","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,76,"Flavoparmelia caperata"
NA,NA,6.944885,50.609909,NA,1970,"13. Juni",NA,"GERMANY","97426","H. Breuer","BERLIN_DB","DEUTSCHLAND, Nordrhein-Westfalen: Kr. Bonn, Rheinbach, Waldrand, Abt. 17. Alt. 290 m ü.M.",NA,"BERLIN_DB","B 60 0146360",89,"Flavoparmelia caperata"
1839175414,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.971383,51.138883,NA,2018,"2",26,"Germany","53024-771",NA,"FR","Görlitz, Südstadt, Kreuzkirchenpark","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,83,"Flavoparmelia soredians"
1987572325,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.547217,51.309167,NA,2018,"4",12,"Germany","54281-771",NA,"FR","Spreeaue zwischen Halbendorf & Neudorf","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,87,"Flavoparmelia soredians"
2365719605,"85739778-f762-11e1-a439-00145eb45e9a",5.1677,52.0858,NA,2018,"12",29,"Netherlands","201551","H. Sipman & A. Aptroot","B","THE NETHERLANDS, Utrecht: Uithof university campus, Padua laan W of Transitorium III. Elev. c. 10 m.","Lichen Herbarium Berlin","GBIF",NA,93,"Flavoparmelia soredians"
1675764046,"828a3d8c-f762-11e1-a439-00145eb45e9a",15.678783,50.839583,NA,2017,"7",16,"Poland","49160-771",NA,"FR","zwischen Warmbrunn & Giersdorf, beim Abzweig des Fahrweges durch die Aue","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,69,"Flavoparmelia soredians"
1657181595,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",14.27556,45.33528,NA,2016,"4",5,"Croatia","000330137","Mayrhofer,Helmut & Prettner,Matthias","GZU","Primorsko-Goranska.Veprinac. neben Straße die vom asphaltiertem Sportplatz Richtung Zatka führt","Herbarium GZU","GBIF",NA,103,"Flavoparmelia soredians"
1675763915,"828a3d8c-f762-11e1-a439-00145eb45e9a",11.82205,51.656033,NA,2016,"6",20,"Germany","43343",NA,"FR","Autobahnraststätte Plötzetal/ Ost","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,89,"Flavoparmelia soredians"
